label	body
3	and perhaps none tracks them down with more relish than does new york since it acquired an $80 million computer system in 1985 the state's tax enforcers have amassed data bases from other new york agencies that license or register professionals and businesses; from exchange agreements with the irs 24 other states and two canadian provinces and even from phonebook yellow pages
3	the state has combed through records relating to architects stockbrokers lawyers in the new york city area construction workers from out of the state and homeowners who claim to be residents of other states -- especially florida which has no personal income tax soon to feel the glare of attention are lawyers elsewhere in the state doctors dentists and accountants
3	the department has collected over $6.5 million from brokers so far and recommended more than 30 of them for criminal prosecution in the early stage of checking people with incomes exceeding $500 000 who were filing nonresident returns it squeezed $7.5 million out of a man who was posing as a florida resident
3	recently the trust failed to auction off the paper mill a bank an office building and a small cotton-ginning plant of the four only the bank and the plant drew bids -- one apiece
3	rather than gathering momentum the program is in danger of slowing even more as the government tackles several big assets the axiom appears to be that the more valuable the asset the harder the privatization process
3	because almost every problem that has hobbled the program in the past is popping up again ramon garcia the asset trust's executive trustee admits to what he calls temporary setbacks
3	separately the government will try again within a month to sell the 36% stake in paper industries corp. of the philippines the price will depend on how much picop shares fetch on the local stock market
3	as it stands now the government would continue to hold 45% of picop after the 36% stake is sold about 7.5% of picop is publicly traded and other shareholders own the rest of the equity
3	critics have accused the trust of selling out to foreigners a series of newspaper articles accused the trust of short-changing the government over the picop sale
3	also larry a. kushkin executive vice president north american operations was named head of the company's international automotive operations another new position he remains an executive vice president
3	beta is a handy gauge that measures the volatility of a stock or stock mutual fund for any given move in the overall market it suggests how steeply that particular issue might rise or fall
3	remember though that beta also has important limitations beta is only part of the risk in a stock
3	trucking shipping and air-freight companies have announced rate increases scheduled for this fall or early next year reflecting higher costs and tightened demand for freight transport they expect freight rates to rise at least as fast as inflation and maybe faster in the next few years
3	shippers surveyed recently by ohio state university said they expect their freight-transport storage and distribution costs to rise about 4% this year only 10% of the 250 shippers polled expected their freight-transport costs to decrease compared with 30% who had looked to freight transport to reduce costs in past years
3	only 10% of the 250 shippers polled expected their freight-transport costs to decrease compared with 30% who had looked to freight transport to reduce costs in past years this is the first year since transportation deregulation in 1980 that we have had such a dramatic and broad-based upturn in perceived transportation rates
3	now we are starting to see real freight-rate increases as carriers replace equipment pay higher fuel costs and pay more for labor you'll see carriers try to recoup some of the price cutting that occurred previously
3	not everyone believes that the good times are over for shippers there's still a lot of pressure on rates in both rail and truck said gerard mccullough lecturer in transportation at massachusetts institute of technology
3	there's still a lot of pressure on rates in both rail and truck less-than-truckload companies discounted away a 4.7% rate increase implemented last april
3	ship companies carrying bulk commodities such as oil grain coal and iron ore have been able to increase their rates in the last couple of years some bulk shipping rates have increased 3% to 4% in the past few months
3	and ship lines carrying containers are also trying to raise their rates carriers boosted rates more than 10% in the north atlantic between the u.s. and europe last september hoping to partly restore rates to earlier levels
3	carriers boosted rates more than 10% in the north atlantic between the u.s. and europe last september ship lines operating in the pacific plan to raise rates on containers carrying u.s. exports to asia about 10% effective next april
3	the difference lies in how the two entrepreneurial furriers reacted to the foreign competition and transformation of their industry over the past 10 years one stuck to old-line business traditions while the other embraced the change
3	the small good fur salon is not what it used to be we make the finest product in the world and the americans are being kicked around
3	it also opened the door to furs made in south korea china hong kong and other countries it operates 35 retail outlets in the u.s. and plans to open 15 more by the end of next year
3	yet mr. rosen has turned the import phenomenon to his advantage early in the decade he saw that fur workers in many foreign countries were willing to work longer hours at lower wages than their american counterparts and were more open to innovation
3	inspired by imports mr. rosen now makes fur muffs hats and flings this year he produced a men's line and offers dyed furs in red cherry red violet royal blue and forest green
3	this year he produced a men's line and offers dyed furs in red cherry red violet royal blue and forest green he has leather jackets from turkey that are lined with eel skin and topped off with raccoon-skin collars
3	this year he produced a men's line and offers dyed furs in red cherry red violet royal blue and forest green. from asia he has mink jackets with floral patterns made by using different colored furs
3	this year he produced a men's line and offers dyed furs in red cherry red violet royal blue and forest green. next he will be testing pictured embroidery (called kalega) made in the far east
3	other furriers have also benefited from leathers seymour schreibman the 65-year-old owner of schreibman raphael furs inc. treats the reverse side of a persian lambskin to produce a reversible fur-and-leather garment
3	seymour schreibman the 65-year-old owner of schreibman raphael furs inc. treats the reverse side of a persian lambskin to produce a reversible fur-and-leather garment it accounts for 25% of total sales
3	mr. rosen is also pushing retail sales this year he bought two stores one in brooklyn and one in queens
3	this year he bought two stores one in brooklyn and one in queens other furriers have also placed more weight on retailing
3	the industry enjoyed six prosperous years beginning in 1980 but since 1986 sales have languished at their $1.8 billion peak large furriers such as antonovich inc. fur vault inc. and evans inc. all reported losses in their latest fiscal years
3	in addition competition has glutted the market with both skins and coats driving prices down the animal-rights movement hasn't helped sales
3	but even those who have found a way to cope with the imports and the slump fear that furs are losing part of their allure people are promoting furs in various ways and taking the glamour out of the fur business says stephen sanders divisional merchandise manager for marshall field's department store in chicago
3	it is not quite true for example that the mexican government has privatized mexicana de aviacion as mr. ortiz claims in the same sentence he contradicts himself when he reports that the government still retains 40% of the total equity of the airline
3	the stock market is sick because profits are crumbling the economy moves the market not vice versa
3	on the other hand mr. evans expects the hurricane and the earthquake to take a hunk out of fourth-quarter gnp his estimate of 3.3% for third-quarter gnp is higher than the consensus largely because he believes current inventories aren't as low as official figures indicate
3	current inventories aren't as low as official figures indicate demand is being met from overhang rather than new production
3	by and large economists believe the two natural catastrophes will limit economic damage to their regions edward j. campbell economist at brown brothers harriman & co. new york noted that large increases in construction activity along with government and private relief efforts could offset loss of production in those areas
3	gary ciminero economist at fleet/norstar financial group providence r.i. expects the deflator to rise 3.7% well below the second quarter's 4.6% partly because of what he believes will be temporarily better price behavior he expects real gnp growth of only 2.1% for the quarter noting a wider trade deficit slower capital and government spending and the lower inventory figures
3	stock prices edged up in quiet trading friday the dow jones industrials rose 5.94 to 2689.14
3	more banks are being hurt by arizona's worsening real-estate slump first interstate bancorp of los angeles said friday it expects a $16 million quarterly loss citing property-loan losses at its arizona unit
3	freight rates are bottoming out and starting to rebound trucking shipping and air-freight firms are all planning rate increases reflecting higher costs and tightened demand
3	texaco has purchased an oil-producing company in texas for $476.5 million it is texaco's first major acquisition since the legal battle with pennzoil began over four years ago
3	the now-standard price of $1 a share came about by accident an early fund had filed a registration with the securities and exchange commission that included a fixed $1 price
3	newsprint and postage prices this year have not gone up we have invested in improved editorial quality and expanded our quality audience without substantially increasing our costs
3	advertising rates for the wall street journal/europe published in brussels and printed in the netherlands and switzerland will increase 9% rates for the asian wall street journal published and printed in hong kong and also printed in singapore and tokyo will rise 8%
3	advertising rates for the wall street journal/europe published in brussels and printed in the netherlands and switzerland will increase 9%. rates for the asian wall street journal weekly published in new york for north american readers will rise 6%
3	dow jones also publishes barron's magazine other periodicals and community newspapers and operates electronic business information services it owns 67% of telerate inc. a leading supplier of computerized financial information on global markets
3	no safety problems with the products are known the drugs are still available under other brand names
3	the profit growth in the latest quarter was due to the sale of two rorer drugs asilone an antacid was sold to boots plc london
3	asilone an antacid was sold to boots plc london thrombinar a drug used to stanch bleeding was sold to jones medical industries inc. st. louis
3	as the gain from the sales indicates operating profit was significantly below the year-earlier level rorer in july had projected lower third-quarter operating profit
3	rorer will spend $15 million to $20 million more on maalox advertising and promotion in the second half of 1989 than in the year-earlier period a big chunk of that additional spending came in the third quarter
3	commonwealth leaders issued a declaration giving south africa six months to deliver on pledges to ease apartheid or face new reprisals the 49-nation organization called for tighter financial pressure immediately
3	despite the pledge by the communist rulers tens of thousands of people across the country staged marches over the weekend to demand democratic freedoms in leipzig more than 500 people met with local party officials to discuss internal changes
3	the senate convicted federal judge alcee hastings of miami of eight impeachment articles removing him from the bench the chamber voted 69-26 friday to convict the judge of perjury and bribery conspiracy
3	the chamber voted 69-26 friday to convict the judge of perjury and bribery conspiracy it marked the first time a u.s. official was impeached on charges of which a jury had acquitted him
3	scientists have isolated a molecule that may hold potential as a treatment for disruptions of the immune system ranging from organ-transplant rejection to allergies and asthma the molecule is the mouse version of a protein called the interleukin-4 receptor which directs the growth and function of white blood cells
3	suppliers were also hurt by the stronger u.s. dollar which makes sales abroad more difficult in some cases competition has squeezed margins
3	third-quarter net income jumped 14% to $196 million or 88 cents a share from $172 million or 76 cents a share a year earlier sales for the company based in abbott park ill. rose 8.3% to $1.31 billion from $1.21 billion
3	baxter international inc. yesterday reported net climbed 20% in the third period to $102 million or 34 cents a share from $85 million or 28 cents a share a year earlier sales for the deerfield ill. company rose 5.8% to $1.81 billion from $1.71 billion
3	but not every company expects to report increased earnings third-quarter net plunged 51% to $9.9 million or 18 cents a share from $20 million or 35 cents a share a year earlier
3	c.r. bard inc. yesterday said third-quarter net plunged 51% to $9.9 million or 18 cents a share from $20 million or 35 cents a share a year earlier sales fell 1.2% to $190.1 million from $192.5 million
3	sales fell 1.2% to $190.1 million from $192.5 million full-year earnings may be off 33 cents a share because the company removed a catheter from the market
3	however the quarter results included $28 million in royalty income from patent licenses up from $21 million in the year-earlier period the nine months include $125 million of royalty income up from $98 million last year
3	the transaction represents lynch's entry into the telephone business it plans to make other acquisitions in the telephone industry
3	a letter from senator john kerry chides us today for implying that he had flip-flopped on manuel noriega he correctly says he has been down on noriega for some time hence his criticism of administration mishandling of the attempted coup
3	our october 12 editorial should have been more precise it meant to convey our hope that the senator and other members of the congressional left are broadening their dislike of noriega to include other notorious central american drug runners
3	no lawyers or tape recorders were present the only extra people were a couple of personnel specialists one of whom knew mr. stone's case intimately and would help fill in any facts needed to give the court the full picture
3	bob stone is a fictional name but the incident described is real it happened at northrop corp. in los angeles
3	these firms are pioneers in a significant new trend in the corporate world: the rise of what i call corporate due process although corporate due process is practiced today in few companies -- perhaps 40 to 60 -- it is one of the fastest developing trends in industry
3	it is one of the fastest developing trends in industry in the coming decade a majority of people-oriented companies are likely to adopt it
3	corporate due process appeals to management for a variety of reasons it reduces lawsuits from disgruntled employees and ex-employees with all that means for reduced legal costs and better public relations
3	it reduces lawsuits from disgruntled employees and ex-employees with all that means for reduced legal costs and better public relations it helps to keep out unions
3	it reduces lawsuits from disgruntled employees and ex-employees with all that means for reduced legal costs and better public relations. it increases employee commitment to the company with all that means for efficiency and quality control
3	it must be able to handle most of the complaints that cannot be solved in the trenches by managers and their subordinates else the company court or adjudicators will be inundated with cases at polaroid the personnel policy planning committee may hear only about 20 cases a year
3	at polaroid the personnel policy planning committee may hear only about 20 cases a year; the rest of the many hundreds of complaints are resolved at earlier stages at twa the system board of adjustment hears 50 to 75 cases a year only a fraction of the complaints brought to personnel specialists
3	at polaroid the personnel policy planning committee may hear only about 20 cases a year; the rest of the many hundreds of complaints are resolved at earlier stages. at citicorp the problem review board may hear only 12 or so cases because of personnel's skill in complaint-resolution
3	in a typical year up to 20% of the work force goes to personnel specialists with complaints of unfair treatment in a large company that means many hundreds of complaints for personnel to handle
3	formally or informally train all your managers and supervisors in the company's due-process approach see that they know company personnel policy backwards and forwards for it is the law governing company courts and adjudicators
3	formally or informally train all your managers and supervisors in the company's due-process approach. coach them in handling complaints so that they can resolve problems immediately
3	formally or informally train all your managers and supervisors in the company's due-process approach. in case managers and personnel specialists are unsuccessful and subordinates take their complaints to a company court or adjudicator teach managers to accept reversals as a fact of business life for in a good due-process system they are bound to happen
3	for in a good due-process system they are bound to happen in the 15 companies i studied reversal rates range on the average from 20% to 40%
3	decide whether you want a panel system or a single adjudicator a panel system like that in the bob stone example enjoys such advantages as high credibility and for the panelists mutual support
3	is for top management to support it at ibm the company's open door system is sometimes the subject of memorandums from the chief executive
3	at ibm the company's open door system is sometimes the subject of memorandums from the chief executive federal express goes further in this respect than any company i know of with both frederick smith and james barksdale chief executive and chief operating officer respectively sitting in on the appeals board almost every tuesday to decide cases
3	at the same time he remains fairly pessimistic about the outlook for imports given continued high consumer and capital goods inflows he reckons the current account deficit will narrow to only #1.8 billion in september
3	meanwhile overall evidence on the economy remains fairly clouded in his mansion house speech mr. lawson warned that a further slowdown can be expected as the impact of the last rise in interest rates earlier this month takes effect
3	but consumer expenditure data released friday don't suggest that the u.k. economy is slowing that quickly the figures show that spending rose 0.1% in the third quarter from the second quarter and was up 3.8% from a year ago
3	certainly the chancellor has made it clear that he is prepared to increase interest rates again if necessary to both ensure that a substantial slowdown does take place and that sterling doesn't decline further thursday he reminded his audience that the government cannot allow the necessary rigor of monetary policy to be undermined by exchange rate weakness
3	it wasn't clear how the ownership would stack up under the new plan but employees would keep more than 50% management's total could be reduced and the public could get more than the 15% control that had been earmarked for british air
3	a sinking pound makes imports more expensive and increases businesses' expectations of future inflation that the exchange rates will have a major role in the assessment of monetary conditions
3	in reaffirming the current monetary policy of using high interest rates to fight inflation and shore up the pound mr. lawson dismissed other approaches to managing the economy he monitors the money-supply figures but doesn't give them paramount importance as some private and government economists have suggested
3	despite the increase the british currency slid below a perceived threshold of three marks early last week it was quoted at 2.9428 marks in late new york trading wednesday
3	leading up to the speech was a drumroll of economic statistics suggesting that the british war on inflation will be more bruising than previously assumed unemployment in september dropped to 1 695 000 the lowest level since 1980
3	that demand pressures were even more buoyant than had been appreciated when the british economy was heating up last year that there's no quick-fix solution to the economic woes
3	discussing the recent slide in stock prices the central bank governor stated that the markets now appear to have steadied after the nasty jolt of the 190.58-point plunge in the dow jones industrial average a week ago although the new york market plunge prompted a 70.5-point drop in the london financial times-stock exchange 100 share index mr. leigh-pemberton declared that the experience owed nothing to the particular problems of the british economy
3	so here's a rundown of the most common types of market orders permitted by the stock and commodity exchanges two things to keep in mind
3	two things to keep in mind not all exchanges accept every type of order
3	for example if wheat is being offered at $4.065 and bid at $4.060 a market order to buy would be filled at the higher price and a market order to sell at the lower price that some floor brokers at the two largest chicago commodity exchanges used market orders to fill customers' orders at unfavorable prices by arranging trades with fellow brokers
3	investors do this by specifying a minimum price at which the investment may be sold or the maximum price that may be paid for it suppose an investor wants to sell a stock but not for less than $55
3	once the price reaches that level a stop order turns into a market order and the order is filled at whatever price the broker can get stop orders are sometimes called stop-loss orders because they are frequently used to protect profits or limit losses
3	while stop orders sound similar to limit orders there is a difference sell stops must be entered at a price below the current market price and buy stops above.
3	the crash in october 1987 and last friday's sell-off painfully taught some investors exactly what stop orders will and won't do an investor who may have placed a stop-loss order at $90 under a stock that was trading at $100 a share on the friday before the crash was stunned to discover that the order was filled at $75 when the stock opened at that price on monday
3	the fill-or-kill order is one of several associated with the timing of trades it instructs a broker to buy or sell an investment at the specified price or better
3	i like to use them to feel out the market if they don't fill it immediately then i can start over at a new price or try again with the same price
3	this is another timing order it is a market order that allows floor brokers to take more time to buy or sell an investment if they think they can get a better price by waiting
3	this type of order couples many of the orders described above with instructions that the order must be carried out at or by a certain time on the close can be added to many types of orders
3	stop-close-only orders are stop orders that only become active during the closing minutes of trading day orders expire at the end of the day on which they are entered good-till-canceled orders have no expiration date
3	it is the right-wing guerrillas who are aligned with the drug traffickers not the left wing this information was gleaned from your own news stories on the region
3	i suggest that the wall street journal should put its money where its mouth is lend computer equipment to replace that damaged at el espectador buy ad space publish stories under the bylines of el espectador journalists
3	lend computer equipment to replace that damaged at el espectador buy ad space publish stories under the bylines of el espectador journalists perhaps an arrangement could be worked out to sponsor el espectador journalists and staff by paying for added security in exchange for exclusive stories
3	perhaps an arrangement could be worked out to sponsor el espectador journalists and staff by paying for added security in exchange for exclusive stories reward el espectador's courage with real support
3	the dow jones industrial average rose 39.55 points to 2683.20 the 30 industrials led the market higher from the opening bell as foreign buyers stepped in
3	by afternoon the broader market joined the advance in full strength standard & poor's 500-stock index rose 5.37 to 347.13 and the nasdaq composite index jumped 7.52 to 470.80
3	standard & poor's 500-stock index rose 5.37 to 347.13 and the nasdaq composite index jumped 7.52 to 470.80 new york stock exchange volume swelled to 198 120 000 shares
3	traders said a variety of factors triggered the rally the consumer price index rose 0.2% in september while many economists were looking for a 0.4% increase
3	the consumer price index rose 0.2% in september while many economists were looking for a 0.4% increase stock-index arbitrage buy programs helped the rally's momentum
3	stock-index arbitrage trading was a minor influence in yesterday's rally institutional buyers were the main force pushing blue chips higher
3	last friday takeover traders spilled out of hilton knocking the stock down 21 1/2 to 85 among other stocks involved in restructurings or rumored to be so: holiday corp. gained 1 7/8 to 73 and honeywell rose 2 7/8 to 81 1/2
3	but some traders thought there was less to the rally than met the eye there is no strength behind this rally asserted chung lew head trader at kleinwort benson north america
3	there is no strength behind this rally it's traders squaring positions
3	it's not good the market is setting up for another fall
3	the mmi is a 20-stock index that mimics the dow jones industrial average outstanding contracts are those that remain to be liquidated
3	by wednesday the outstanding october contracts amounted to 8 524 representing about $1.13 billion in stock there has been a tremendous increase in mmi positions
3	chemical bank had made arrangements for 23 other banks to provide $509 million in bank financing for the buy-out offer chemical and six other banks along with first boston are providing the rest of the $1.6 billion
3	paramount communications climbed 1 1/4 to 58 1/2 and mca rose 1 1/2 to 64; both media companies have long been mentioned as potential acquisition candidates among other actual and rumored targets woolworth rose 1 1/4 to 60 1/2 upjohn went up 1 1/8 to 39 3/4 armstrong world industries gained 1 to 40 1/8 and kollmorgen rose 3/4 to 13 7/8
3	compaq computer soared 4 5/8 to 111 1/8 on 1.8 million shares in response to the company's announcement of plans to introduce several products next month digital equipment gained 1 3/8 to 89 3/4 despite reporting earnings for the september quarter that were on the low end of expectations
3	insurance stocks continued to climb on expectations that premium rates will rise in the aftermath of the earthquake in the san francisco area american international group climbed 4 to 106 5/8 general re rose 3 1/8 to 89 5/8 kemper added 2 1/2 to 48 aon went up 1 3/8 to 36 and chubb rose 1 1/4 to 82 1/4
3	stocks of major toy makers rallied in the wake of strong third-quarter earnings reports mattel added 1 1/4 to 19 5/8 tonka firmed 1 to 18 1/2 and lewis galoob toys rose 7/8 to 13 5/8 on the big board while hasbro gained 1 to 21 7/8 on the american stock exchange
3	the amex market value index recorded its sharpest gain of the year by climbing 4.74 to 382.81 volume totaled 14 580 000 shares
3	the inflation adjustment also means that the maximum annual level of earnings subject to the wage tax that generates revenue for the social security trust fund will rise to $50 400 in 1990 from $48 000 this year as mandated by law the tax rate will rise to 7.65% in 1990 from 7.51% and won't rise any further in the future
3	beneficiaries aged 65 through 69 will be able to earn $9 360 without losing any social security benefits in 1990 up from $8 880 this year the exempt amount for beneficiaries under 65 will rise to $6 840 from $6 480
3	when james schwartz was just a lad his father gave him a piece of career advice he told me to choose an area where just by being mediocre i could be great
3	there is no effective regulation of planners no accepted standard for admission into their ranks no way to assess their performance no way even to know how many of them there are all anyone need do is hang up a shingle and start planning
3	alarmed state and federal authorities are trying to devise ways to certify and regulate planners industry groups and reputable planners who are members of them want comprehensive standards too
3	but reform hasn't taken hold yet the industry is still pretty much in its wild west days
3	an admittedly limited survey by nasaa found that between 1986 and 1988 fraud and abuse by financial planners cost 22 000 investors $400 million the rogues' gallery of planners involved includes some convicted felons a compulsive gambler or two various businessmen who had planned their own previous ventures right into bankruptcy and one man who scammed his wife's grandmother
3	so do just about all the losses that could be attributed to the sheer incompetence of unqualified planners nobody can estimate the toll but john gargan a tampa fla. planner and head of one trade group the international association of registered financial planners thinks the danger to investors from incompetence is humongous far greater than that from crookery
3	and the pool of capital they influence is enormous a survey of 54 000 of them conducted by the iafp in april showed that these practitioners alone had controlled or guided the investment of $154 billion of their clients' money in the previous 12 months
3	the sheer number of planners makes the business extremely difficult if not impossible to regulate even the minority of them who must register with the securities and exchange commission as investment advisers have been enough to swamp the agency's capacity
3	the proposal has set off a lively debate within an industry that was far from united to begin with mr. schwartz the puckish planner from englewood colo. says that allowing the business to police itself would be like putting dracula in charge of the blood bank
3	mr. when the iafp recently assembled other industry groups to discuss common standards that might be applied to planners mr. gargan's group was excluded
3	the states have their own ideas about regulation and certification nasaa the organization of state securities regulators is pushing for a model regulatory statute already adopted in eight states
3	nasaa the organization of state securities regulators is pushing for a model regulatory statute already adopted in eight states it requires financial planners to register with states pass competency tests and reveal to customers any conflicts of interest
3	that the attorney general's contentions about first meridian's business practices are incorrect as for mr. sala's qualifications the snooty attorneys for the state of new york decided mr. sala wasn't qualified because he didn't have a harvard degree
3	civil suits against planners by clients seeking recovery of funds are increasingly common two such actions could be particularly embarrassing to the industry
3	the suits against him are less a measure of his work than they are a sign of the times in which people generally are more prone to sue anybody in the industry who hasn't experienced litigation
3	he doesn't consider himself a financial planner anymore he now calls himself an investment banker
3	they root among the designer offerings at neiman-marcus and bullocks wilshire they stroll through the marble-encased corridors of the atrium court
3	they root among the designer offerings at neiman-marcus and bullocks wilshire. they graze at the farmers market a combination gourmet food court and grocery store while a pianist accompanies the noon fashion show with a selection of dreamy melodies
3	and lots of sunshine you don't hear much about unusual concentrations of fraud in green bay or buffalo
3	nothing seems hard here the breezes are soft the waves lap gently and the palm trees sway lazily
3	the breezes are soft the waves lap gently and the palm trees sway lazily nightlife is plentiful
3	moreover ostentation is appreciated the median price of homes is $547 000
3	the median price of homes is $547 000 more than 9 000 vessels fill what the chamber of commerce calls the nation's largest pleasure-boat harbor
3	the rich image of newport beach also helps lend the con artists' operation an air of respectability one reason they use newport beach is that it sounds swankier than most addresses
3	one reason they use newport beach is that it sounds swankier than most addresses newport beach is known in rhode island for having a lot of rich people
3	newport beach telemarketers concentrate on precious metals and oil-leasing deals that typically cost thousands of dollars a shot the investors range from elderly widows to affluent professionals
3	his client denies that there was any attempt to defraud investors there were some business deals that went bad
3	newport beach operations differ from the hollywood boiler rooms in style as well as in dollars traditionally boiler rooms operate on the cheap since few if any customers ever visit their offices
3	that they give themselves the indulgence of beautiful offices with plush furnishings when we go there it's quite different from these hollywood places where the sandwiches are spread out on the table and the people are picking their noses
3	the newport beach operators also tend to indulge themselves privately the case of matthew valentine who is currently serving a six-year sentence at lompoc federal prison for his role in intech investment corp. which promised investors returns of as much as 625% on precious metals
3	the case of matthew valentine mr. valentine who pleaded guilty to five counts of fraud in federal court in los angeles drove a leased mercedes and lived in an expensive home on lido isle an island in newport's harbor according to investigators
3	mr. valentine drove a leased mercedes and lived in an expensive home on lido isle an island in newport's harbor according to investigators with the $3 million received from investors he took frequent junkets with friends to exotic locales and leased an expensive bmw for his girlfriend whom he met at the shop where he got his custom-tailored suits
3	with the $3 million received from investors he took frequent junkets with friends to exotic locales and leased an expensive bmw for his girlfriend whom he met at the shop where he got his custom-tailored suits it's amazing the amount of money that goes up their nose out to the dog track or to the tables in las vegas
3	all this talk of boiler rooms and fraud is unnerving to the city's legitimate business element vincent m ciavarella regional manager of property management systems insists he doesn't know of any bogus telemarketers operating in the 1.6 million square feet of office space around fashion island that his company leases for irvine co. the owner and developer of the project
3	mr. ciavarella has rejected a few prospective tenants who provided incomplete financial information and acknowledges that illegitimate operators are not easily detectable that building owners are victims too since boiler rooms often leave without paying rent
3	since president bush disclosed them privately to seven republican senators at a white house meeting last monday mr. bush cited the policy as an example of the sort of congressional requirements the administration contends contribute to the failure of such covert actions as this month's futile effort to oust panamanian dictator manuel noriega
3	the notification requirement didn't affect his decision to lend only minor support to this month's panama coup effort no notification was ever considered
3	that are being rewritten by the panel and the white house the rewriting was launched at a meeting between mr. bush and intelligence committee leaders oct. 12
3	however the disclosure of the guidelines is already being interpreted on capitol hill as an unfair effort to pressure congress it has reopened the bitter wrangling between the white house and congress over who is responsible for the failure to oust mr. noriega
3	that the disclosure is part of a continuing effort to shift the criticism for the failure of the recent coup attempt in panama someone has regrettably chosen to selectively summarize portions of highly classified correspondence between the two branches of government
3	in fact yesterday the administration and congress were still differing on what had been agreed to one administration official said notification was required even if the u.s. gets wind of somebody else's coup plans that seem likely to endanger a dictator's life
3	that it may have led to hesitation and uncertainty on the part of u.s. intelligence and military operatives in panama it could make u.s. operatives reluctant to even listen to coup plans for fear they may get into legal trouble
3	that approach flopped last christmas day a usair group inc. dc-9 jetliner flew about seven passengers from chicago to pittsburgh
3	so this year the airlines are getting a jump on holiday discounts they are cutting ticket prices by as much as 70% from normal levels for travel to most u.s. locations on dec. 24 25 29 30 and 31 and jan. 4 5 and 6
3	that irritates many women who haven't taken their husbands' last name what a bunch of nonsense says jessica crosby president of the new york chapter of the national association of women business owners
3	what a bunch of nonsense this sets things way back
3	it doesn't want business companions abusing the promotion by falsely claiming to be related we accommodate their choice of names by allowing them to demonstrate family affiliation with legal documents
3	but gay rights advocates are angry too the lambda legal defense and education fund of new york city has received complaints from homosexual couples whom the airline doesn't recognize as family
3	since the hurricane midway airlines inc. and american airlines a unit of amr corp. trimmed their one-way fares to the virgin islands to $109 from prices that were at times double that before the storm the fares are code-named hugo compassion and virgin islands aid
3	the nation's carriers also provide discounts to red cross workers retired military personnel and medical students there's even a special fare for clergy that doesn't require the usual stay over saturday night
3	one of the plan's authors has defended the socioeconomic disadvantage category as perhaps making more sense than the current affirmative-action preferences based on race perhaps it does
3	but the experiments continue to be plagued by lack of firm evidence that the extra heat is coming from the fusing of hydrogen atoms new experiments at some of the big national laboratories are still unable to find hints of nuclear fusion reactions
3	their experiments also produced large amounts of heat the heat energy plus the energy consumed by the breakup of the water molecules added to far more energy coming out of the apparatus than electrical energy going in
3	the results were fascinating on the fourth run with the borrowed rod the experiment began producing excess heat
3	the heat bursts were too large and too long to be explained by the sudden release of energy that might have slowly accumulated during the experiments' quiescent times as some scientists have suggested there is a reality to the excess energy
3	they also were getting sporadic bursts of excess heat lasting several hours at a time the bursts often occur after they perturbed the experiments by raising or lowering the amount of electric current being applied or switching the current off and on
3	that they involve unusually meticulous measurements typically the input energy ranges from a third of a watt to one watt and the excess energy is measured in tenths of a watt
3	one exception is a continuing experiment at stanford university where as much as 10 watts of energy are being put into the electrolytic cells a cell filled with heavy water is producing 1.0 to 1.5 watts more heat than an identical electrolytic cell filled with ordinary water next to it
3	so throughout the decade i have maintained my share of individual retirement accounts and cds and tinkered with stocks bonds and mutual funds as well as preserving my necessary position in the residential real-estate market return on this fine portfolio has been modest when it has not been negative
3	figure 1 demonstrates the performance of those businesses i've invested in during this prosperous decade oil-related properties suffered a huge decline until i divested myself of all such stocks in 1985 at which point the industry while not lighting up any christmas trees began a slow recovery
3	but here in figure 2 is where i've chosen to build for the future: personal space; automotive pursuits; children's toys; gardening equipment bulbs and shrubs; and finally entertainment perhaps the best investment of all all have paid off for me in double-digit annual growth and continue to provide significant potential
3	continued investment in my 1984 subcompact has been part of my strategy (figure 5) with present annual contributions now equaling more than 60% of the car's original value according to my calculations these outlays should have brought the value of my sedan to more than $22 000 on the open market
3	i have thus committed sufficient personal outlay to ensure that my grounds and lodgings will never be short of greens and flowers my initial stake in this blooming enterprise has grown tenfold according to my conservative calculations
3	with this personal strategy firmly in place i look forward to years of fine life-style investments and increasing widespread leverage my kids' college education looms as perhaps the greatest future opportunity for spending although i'll probably have to cash in their toy portfolio to take advantage of it
3	the second section index which rose 15.72 points thursday was up 11.88 points or 0.32% to close at 3717.46 volume in the second section was estimated at 30 million shares up from 28 million thursday
3	but the nikkei fell an overall 1.8% in value that day compared with wall street's far sharper 6.9% drop on oct. 13 the tokyo market's resiliency helped participants to regain confidence gradually
3	the tokyo market's resiliency helped participants to regain confidence gradually as they spent more time on analyzing factors that caused the friday plunge and realized these problems were unique to new york stocks and not directly related to tokyo the nikkei continued to gain for the rest of the week adding 1017.69 points in four days -- more than erasing monday's losses
3	pioneer surged 450 yen ($3.16) to 6 050 yen ($42.60) kyocera advanced 80 yen to 5 440
3	pioneer surged 450 yen ($3.16) to 6 050 yen ($42.60). fanuc gained 100 to 7 580
3	daiwa house gained 50 to 2 660 misawa homes was up 20 at 2 960
3	london was weak throughout friday's trading the ft-se 100 largely remained within an 11-point range establshed within the first hour of trading before it eased to an intraday low late in the session when a flurry of program selling pushed wall street lower
3	the ft 30-share index closed 11.0 points lower at 1761.0 volume was extremely thin at 351.3 million shares the lightest volume of the week and modestly under thursday's 387.4 million shares
3	that market-makers were largely sidelined after aggressively supporting the market thursday in their quest to cover internal shortages of ft-se 100 shares interest may remain limited into tomorrow's u.k. trade figures which the market will be watching closely to see if there is any improvement after disappointing numbers in the previous two months
